epoch,lr-Adam,step,train_loss,val_loss
,0.0009133995846860973,0,,
0,,49,0.023040100932121277,
0,,99,0.017395753413438797,
0,,105,,0.01877616159617901
,0.0009133005194572277,106,,
1,,149,0.01197977364063263,
1,,199,0.012033157050609589,
1,,211,,0.014055942185223103
,0.0009130033672239021,212,,
2,,249,0.010951041243970394,
2,,299,0.010757611133158207,
2,,317,,0.012816565111279488
,0.0009125082583269112,318,,
3,,349,0.015500259585678577,
3,,399,0.010277773253619671,
3,,423,,0.01352250762283802
,0.0009118154099373807,424,,
4,,449,0.00935411173850298,
4,,499,0.010409055277705193,
4,,529,,0.011740518733859062
,0.000910925125961513,530,,
5,,549,0.00857512652873993,
5,,599,0.008311601355671883,
5,,635,,0.011148437857627869
,0.0009098377969072842,636,,
6,,649,0.00822355505079031,
6,,699,0.00748880160972476,
6,,741,,0.011228618212044239
,0.0009085538997131539,742,,
7,,749,0.014303648844361305,
7,,799,0.008129543624818325,
7,,847,,0.01061240117996931
,0.0009070739975388648,848,,
8,,849,0.008010116405785084,
8,,899,0.0065503427758812904,
8,,949,0.00788619089871645,
8,,953,,0.010302785784006119
,0.0009053987395184216,954,,
9,,999,0.007120801601558924,
9,,1049,0.016217105090618134,
9,,1059,,0.010774031281471252
,0.00090352886047536,1060,,
10,,1099,0.006281891372054815,
10,,1149,0.007576243486255407,
10,,1165,,0.010212138295173645
,0.0009014651806004283,1166,,
11,,1199,0.006574852857738733,
11,,1249,0.0068732439540326595,
11,,1271,,0.010035686194896698
,0.000899208605091825,1272,,
12,,1299,0.005831912159919739,
12,,1349,0.0067633772268891335,
12,,1377,,0.010382830165326595
,0.0008967601237581487,1378,,
13,,1399,0.0059925876557827,
13,,1449,0.006859270390123129,
13,,1483,,0.009761867113411427
,0.0008941208105842351,1484,,
14,,1499,0.005877078045159578,
14,,1549,0.005759336985647678,
14,,1589,,0.009539683349430561
,0.000891291823260073,1590,,
15,,1599,0.006346185691654682,
15,,1649,0.0062032425776124,
15,,1695,,0.009996403940021992
,0.000888274402673001,1696,,
16,,1699,0.007935951463878155,
16,,1749,0.005114077124744654,
16,,1799,0.00647354731336236,
16,,1801,,0.009999653324484825
,0.0008850698723634157,1802,,
17,,1849,0.00609176978468895,
17,,1899,0.006216264329850674,
17,,1907,,0.009561914019286633
,0.0008816796379442214,1908,,
18,,1949,0.005621675401926041,
18,,1999,0.005620771087706089,
18,,2013,,0.009626009501516819
,0.0008781051864842829,2014,,
19,,2049,0.005765249487012625,
19,,2099,0.011572032235562801,
19,,2119,,0.0095451595261693
,0.0008743480858561469,2120,,
20,,2149,0.004904864821583033,
20,,2199,0.0055907913483679295,
20,,2225,,0.00948980264365673
,0.0008704099840483226,2226,,
21,,2249,0.005350316409021616,
21,,2299,0.0048729367554187775,
21,,2331,,0.009819765575230122
,0.0008662926084424181,2332,,
22,,2349,0.005450175143778324,
22,,2399,0.005071569234132767,
22,,2437,,0.010215198621153831
,0.0008619977650554548,2438,,
23,,2449,0.0057777948677539825,
23,,2499,0.005959759000688791,
23,,2543,,0.010288461111485958
,0.0008575273377476883,2544,,
24,,2549,0.005616824608296156,
24,,2599,0.005103853531181812,
24,,2649,0.005145187955349684,
24,,2649,,0.009578526951372623
,0.0008528832873962845,2650,,
25,,2699,0.005256641190499067,
25,,2749,0.005340357776731253,
25,,2755,,0.010447734035551548
,0.0008480676510352151,2756,,
26,,2799,0.004644610453397036,
26,,2849,0.005004792008548975,
26,,2861,,0.009974289685487747
,0.0008430825409617461,2862,,
27,,2899,0.00554416561499238,
27,,2949,0.0051729255355894566,
27,,2967,,0.009779335930943489
,0.0008379301438099152,2968,,
28,,2999,0.0044835880398750305,
28,,3049,0.004474811255931854,
28,,3073,,0.009858706966042519
,0.0008326127195914016,3074,,
29,,3099,0.004420586861670017,
29,,3149,0.005056628026068211,
29,,3179,,0.009509536437690258
,0.00082713260070421,3180,,
30,,3199,0.00445980578660965,
30,,3249,0.005084986332803965,
30,,3285,,0.01022722665220499
